mirna_id	target_gene_id
hsa-miR-513c-3p	1021
hsa-miR-3606-3p	1021
hsa-miR-6757-3p	1021
hsa-miR-561-5p	1021
hsa-miR-4761-5p	1021
hsa-miR-6801-5p	1021
hsa-miR-5197-5p	23089
hsa-miR-27a-3p	23089
hsa-miR-27b-3p	23089
hsa-miR-513a-5p	23089
hsa-miR-545-5p	23089
hsa-miR-4310	23089
hsa-miR-7157-5p	23089
hsa-miR-105-5p	23089
hsa-miR-501-3p	23089
hsa-miR-502-3p	23089
hsa-miR-559	23089
hsa-miR-548b-5p	23089
hsa-miR-548a-5p	23089
hsa-miR-548c-5p	23089
hsa-miR-548d-5p	23089
hsa-miR-767-5p	23089
hsa-miR-548j-5p	23089
hsa-miR-548n	23089
hsa-miR-548h-5p	23089
hsa-miR-548i	23089
hsa-miR-548w	23089
hsa-miR-548y	23089
hsa-miR-548o-5p	23089
hsa-miR-548ab	23089
hsa-miR-548ad-5p	23089
hsa-miR-548ae-5p	23089
hsa-miR-548ak	23089
hsa-miR-548am-5p	23089
hsa-miR-548ap-5p	23089
hsa-miR-548aq-5p	23089
hsa-miR-548ar-5p	23089
hsa-miR-548as-5p	23089
hsa-miR-548au-5p	23089
hsa-miR-548ay-5p	23089
hsa-miR-7853-5p	23089
hsa-miR-548bb-5p	23089
hsa-miR-30a-5p	23089
hsa-miR-30c-5p	23089
hsa-miR-30d-5p	23089
hsa-miR-30b-5p	23089
hsa-miR-30e-5p	23089
hsa-miR-766-5p	23089
hsa-miR-765	23089
hsa-miR-3605-5p	23089
hsa-miR-4802-5p	23089
hsa-miR-6894-5p	23089
hsa-miR-7154-3p	23089
hsa-miR-4452	23089
hsa-miR-32-5p	8323
hsa-miR-92a-3p	8323
hsa-miR-92b-3p	8323
hsa-miR-140-5p	8323
hsa-miR-363-5p	8323
hsa-miR-369-3p	8323
hsa-miR-374a-5p	8323
hsa-miR-323a-5p	8323
hsa-miR-655-3p	8323
hsa-miR-374b-5p	8323
hsa-miR-1293	8323
hsa-miR-374c-5p	8323
hsa-miR-4483	8323
hsa-miR-4666a-3p	8323
hsa-miR-6745	8323
hsa-miR-6756-5p	8323
hsa-miR-6766-5p	8323
hsa-miR-376c-3p	8323
hsa-miR-3529-3p	8323
hsa-miR-1294	4609
hsa-miR-30a-3p	4609
hsa-miR-30d-3p	4609
hsa-miR-30e-3p	4609
hsa-miR-323a-3p	4609
hsa-miR-449a	4609
hsa-miR-940	4609
hsa-miR-1304-5p	4609
hsa-miR-1827	4609
hsa-miR-2682-5p	4609
hsa-miR-548au-3p	4609
hsa-miR-4426	4609
hsa-miR-4647	4609
hsa-miR-4662b	4609
hsa-miR-4289	4609
hsa-miR-16-2-3p	4609
hsa-miR-195-3p	4609
hsa-miR-5197-5p	4609
hsa-miR-20b-3p	389677
hsa-miR-4662a-5p	23731
hsa-miR-3129-3p	23731
hsa-miR-5583-5p	23731
hsa-miR-93-3p	23731
hsa-miR-6507-5p	23731
hsa-miR-15a-5p	403341
hsa-miR-15b-5p	403341
hsa-miR-195-5p	403341
hsa-miR-383-3p	403341
hsa-miR-424-5p	403341
hsa-miR-497-5p	403341
hsa-miR-4503	403341
hsa-miR-4719	403341
hsa-miR-4762-5p	403341
hsa-miR-6074	403341
hsa-miR-6792-5p	403341
hsa-miR-6838-5p	403341
hsa-miR-369-3p	2395
hsa-miR-374a-5p	2395
hsa-miR-545-5p	2395
hsa-miR-548c-3p	2395
hsa-miR-374b-5p	2395
hsa-miR-1252-3p	2395
hsa-miR-3662	2395
hsa-miR-4536-5p	2395
hsa-miR-7-5p	331
hsa-miR-302a-5p	331
hsa-miR-940	331
hsa-miR-3164	331
hsa-miR-3609	331
hsa-miR-548ah-5p	331
hsa-miR-6808-5p	331
hsa-miR-6893-5p	331
hsa-miR-7844-5p	331
hsa-miR-20a-5p	331
hsa-miR-93-5p	331
hsa-miR-106b-5p	331
hsa-miR-20b-5p	331
hsa-miR-526b-3p	331
hsa-miR-519d-3p	331
hsa-miR-3606-5p	331
hsa-miR-3668	331
hsa-miR-4517	331
hsa-miR-4796-3p	331
hsa-miR-548at-5p	331
hsa-miR-5583-3p	331
hsa-miR-5696	331
hsa-miR-6073	331
hsa-miR-16-2-3p	80311
hsa-miR-195-3p	80311
hsa-miR-374a-5p	80311
hsa-miR-410-3p	80311
hsa-miR-374b-5p	80311
hsa-miR-1226-5p	80311
hsa-miR-3616-3p	80311
hsa-miR-4721	80311
hsa-miR-548av-3p	80311
hsa-miR-205-3p	80311
hsa-miR-340-5p	80311
hsa-miR-543	80311
hsa-miR-3143	80311
hsa-miR-138-2-3p	80311
hsa-miR-8055	80311
hsa-miR-19a-5p	80311
hsa-miR-19b-1-5p	80311
hsa-miR-19b-2-5p	80311
hsa-miR-2052	80311
hsa-miR-4653-3p	80311
hsa-miR-4694-3p	80311
hsa-let-7f-2-3p	80311
hsa-miR-1185-2-3p	80311
hsa-miR-1185-1-3p	80311
hsa-let-7a-3p	80311
hsa-let-7b-3p	80311
hsa-let-7f-1-3p	80311
hsa-miR-98-3p	80311
hsa-miR-129-5p	80311
hsa-miR-4789-5p	80311
hsa-miR-548at-5p	80311
hsa-miR-7844-5p	80311
hsa-miR-600	80311
hsa-miR-570-3p	80311
hsa-miR-514a-5p	80311
hsa-miR-6861-5p	80311
hsa-miR-4528	80311
hsa-miR-590-3p	80311
hsa-miR-3128	80311
hsa-miR-520g-3p	80311
hsa-miR-520h	80311
hsa-let-7c-3p	80311
hsa-miR-6757-5p	80311
hsa-miR-181b-5p	80311
hsa-miR-181c-5p	80311
hsa-miR-181d-5p	80311
hsa-miR-454-3p	80311
hsa-miR-4263	80311
hsa-miR-548t-3p	80311
hsa-miR-548aa	80311
hsa-miR-548ap-3p	80311
hsa-miR-548as-3p	80311
hsa-miR-548at-3p	80311
hsa-miR-548ay-3p	80311
hsa-miR-22-3p	6319
hsa-miR-6882-3p	6319
hsa-miR-3973	59338
hsa-miR-3157-5p	595
hsa-miR-4691-3p	595
hsa-miR-758-5p	595
hsa-miR-545-3p	7465
hsa-miR-3120-3p	7465
hsa-miR-670-5p	7832
hsa-miR-218-5p	7832
hsa-miR-219a-1-3p	7832
hsa-miR-149-3p	7832
hsa-miR-877-5p	7832
hsa-miR-3179	7832
hsa-miR-3202	7832
hsa-miR-3150b-3p	7832
hsa-miR-4716-3p	7832
hsa-miR-4723-5p	7832
hsa-miR-4728-5p	7832
hsa-miR-4784	7832
hsa-miR-5698	7832
hsa-miR-6785-5p	7832
hsa-miR-6794-5p	7832
hsa-miR-6804-5p	7832
hsa-miR-6825-5p	7832
hsa-miR-6870-5p	7832
hsa-miR-6883-5p	7832
hsa-miR-7111-5p	7832
hsa-miR-9500	7832
hsa-miR-4695-5p	7832
hsa-miR-4762-3p	7832
hsa-miR-6868-5p	7832
hsa-miR-7150	7832
hsa-miR-410-3p	84919
hsa-miR-361-5p	4194
hsa-miR-3074-3p	4194
hsa-let-7a-5p	4194
hsa-let-7c-5p	4194
hsa-let-7d-5p	4194
hsa-let-7e-5p	4194
hsa-let-7f-5p	4194
hsa-miR-98-5p	4194
hsa-let-7g-5p	4194
hsa-let-7i-5p	4194
hsa-miR-1272	4194
hsa-miR-3924	4194
hsa-miR-3927-3p	4194
hsa-miR-4458	4194
hsa-miR-4500	4194
hsa-miR-4650-3p	4194
hsa-miR-6755-5p	4194
hsa-miR-6831-5p	4194
hsa-miR-15a-5p	7798
hsa-miR-15b-5p	7798
hsa-miR-195-5p	7798
hsa-miR-424-5p	7798
hsa-miR-497-5p	7798
hsa-miR-6838-5p	7798
hsa-miR-33a-3p	894
hsa-miR-545-5p	894
hsa-miR-656-3p	894
hsa-miR-1277-5p	894
hsa-miR-3163	894
hsa-miR-5692c	894
hsa-miR-5692a	894
hsa-miR-5692b	894
hsa-miR-493-3p	3192
hsa-miR-3611	3192
hsa-miR-466	3178
hsa-miR-4643	3178
hsa-miR-4505	5869
hsa-miR-4731-5p	5869
hsa-miR-5787	5869
hsa-miR-6842-3p	5869
hsa-miR-3159	552889
hsa-miR-4510	552889
hsa-miR-6127	552889
hsa-miR-6129	552889
hsa-miR-6130	552889
hsa-miR-6133	552889
hsa-miR-6873-5p	552889
hsa-miR-4725-5p	83667
hsa-miR-4732-3p	83667
hsa-miR-19a-3p	23633
hsa-miR-19b-3p	23633
hsa-miR-548f-5p	23633
hsa-miR-548g-5p	23633
hsa-miR-548x-5p	23633
hsa-miR-548aj-5p	23633
hsa-miR-548aw	23633
hsa-miR-95-5p	11215
hsa-miR-142-5p	11215
hsa-miR-548d-3p	11215
hsa-miR-548h-3p	11215
hsa-miR-548t-3p	11215
hsa-miR-3609	11215
hsa-miR-548z	11215
hsa-miR-548aa	11215
hsa-miR-548ac	11215
hsa-miR-548ah-5p	11215
hsa-miR-4504	11215
hsa-miR-548ap-3p	11215
hsa-miR-5586-3p	11215
hsa-miR-5590-3p	11215
hsa-miR-548bb-3p	11215
hsa-miR-3678-3p	26523
hsa-miR-4779	26523
hsa-miR-2467-3p	26523
hsa-miR-670-3p	55038
hsa-miR-6784-3p	55038
hsa-miR-6862-3p	55038
hsa-miR-208a-5p	26994
hsa-miR-208b-5p	26994
hsa-miR-15a-5p	79094
hsa-miR-16-5p	79094
hsa-miR-15b-5p	79094
hsa-miR-195-5p	79094
hsa-miR-363-5p	79094
hsa-miR-424-5p	79094
hsa-miR-491-5p	79094
hsa-miR-497-5p	79094
hsa-miR-661	79094
hsa-miR-374b-3p	79094
hsa-miR-1293	79094
hsa-miR-3151-5p	79094
hsa-miR-3170	79094
hsa-miR-4447	79094
hsa-miR-4472	79094
hsa-miR-4483	79094
hsa-miR-4524a-5p	79094
hsa-miR-4524b-5p	79094
hsa-miR-6742-5p	79094
hsa-miR-6742-3p	79094
hsa-miR-6745	79094
hsa-miR-6756-5p	79094
hsa-miR-6766-5p	79094
hsa-miR-6776-5p	79094
hsa-miR-6796-5p	79094
hsa-miR-6838-5p	79094
hsa-miR-6855-5p	79094
hsa-miR-7847-3p	79094
hsa-miR-24-3p	11057
hsa-miR-493-3p	11057
hsa-miR-1275	3480
hsa-miR-4665-5p	3480
hsa-miR-3919	3480
hsa-miR-8485	3480
hsa-miR-652-3p	27327
hsa-miR-6083	27327
hsa-miR-92a-1-5p	4150
hsa-miR-30b-3p	4150
hsa-miR-149-3p	4150
hsa-miR-296-3p	4150
hsa-miR-887-5p	4150
hsa-miR-1249-5p	4150
hsa-miR-3670	4150
hsa-miR-3689a-3p	4150
hsa-miR-3689b-3p	4150
hsa-miR-4425	4150
hsa-miR-3689c	4150
hsa-miR-4728-5p	4150
hsa-miR-4733-3p	4150
hsa-miR-4795-5p	4150
hsa-miR-6511a-3p	4150
hsa-miR-6511b-3p	4150
hsa-miR-6753-5p	4150
hsa-miR-6761-5p	4150
hsa-miR-6779-5p	4150
hsa-miR-6780a-5p	4150
hsa-miR-6785-5p	4150
hsa-miR-6797-5p	4150
hsa-miR-6823-5p	4150
hsa-miR-6883-5p	4150
hsa-miR-1273h-5p	4150
hsa-miR-34a-5p	4150
hsa-miR-34c-5p	4150
hsa-miR-449a	4150
hsa-miR-647	4150
hsa-miR-449b-5p	4150
hsa-miR-3150b-3p	4150
hsa-miR-4784	4150
hsa-miR-5693	4150
hsa-miR-6732-5p	4150
hsa-miR-6758-5p	4150
hsa-miR-6835-5p	4150
hsa-miR-6856-5p	4150
hsa-miR-7112-5p	4150
hsa-miR-17-5p	6650
hsa-miR-20a-5p	6650
hsa-miR-92a-2-5p	6650
hsa-miR-93-5p	6650
hsa-miR-106a-5p	6650
hsa-miR-142-5p	6650
hsa-miR-106b-5p	6650
hsa-miR-20b-5p	6650
hsa-miR-526b-3p	6650
hsa-miR-519d-3p	6650
hsa-miR-608	6650
hsa-miR-4447	6650
hsa-miR-4469	6650
hsa-miR-4472	6650
hsa-miR-4651	6650
hsa-miR-5590-3p	6650
hsa-miR-6751-5p	6650
hsa-miR-6752-5p	6650
hsa-miR-6756-5p	6650
hsa-miR-6766-5p	6650
hsa-miR-6796-5p	6650
hsa-miR-6803-5p	6650
hsa-miR-6842-5p	6650
hsa-miR-6867-3p	6650
hsa-miR-7110-5p	6650
hsa-miR-30a-5p	10725
hsa-miR-30c-5p	10725
hsa-miR-30d-5p	10725
hsa-miR-30b-5p	10725
hsa-miR-30e-5p	10725
hsa-miR-6748-5p	140775
hsa-miR-6759-5p	140775
hsa-miR-6804-3p	57532
hsa-miR-6871-3p	57532
hsa-miR-205-5p	57532
hsa-miR-126-5p	57532
hsa-miR-335-3p	57532
hsa-miR-4795-3p	57532
hsa-miR-5696	57532
hsa-miR-190a-3p	57532
hsa-miR-1277-5p	57532
hsa-miR-5011-5p	57532
hsa-miR-3120-3p	57532
hsa-miR-5680	57532
hsa-miR-8485	57532
hsa-miR-524-5p	57532
hsa-miR-520d-5p	57532
hsa-miR-513a-5p	57532
hsa-miR-4700-3p	57532
hsa-miR-190a-3p	57551
hsa-miR-297	57551
hsa-miR-466	57551
hsa-miR-3941	57551
hsa-miR-4643	57551
hsa-miR-4789-3p	57551
hsa-miR-5011-5p	57551
hsa-miR-6867-5p	57551
hsa-miR-8485	57551
hsa-miR-3122	51
hsa-miR-3913-5p	51
hsa-miR-577	5366
hsa-miR-3662	5366
hsa-miR-1207-5p	90007
hsa-miR-1321	90007
hsa-miR-4270	90007
hsa-miR-4441	90007
hsa-miR-4739	90007
hsa-miR-4756-5p	90007
hsa-miR-4763-3p	90007
hsa-miR-6754-5p	90007
hsa-miR-7106-5p	90007
hsa-miR-7150	90007
hsa-miR-7154-3p	90007
hsa-miR-15a-5p	113178
hsa-miR-16-5p	113178
hsa-miR-214-3p	113178
hsa-miR-15b-5p	113178
hsa-miR-195-5p	113178
hsa-miR-424-5p	113178
hsa-miR-497-5p	113178
hsa-miR-761	113178
hsa-miR-3179	113178
hsa-miR-3619-5p	113178
hsa-miR-4524a-5p	113178
hsa-miR-4524b-5p	113178
hsa-miR-6165	113178
hsa-miR-6825-5p	113178
hsa-miR-6838-5p	113178
hsa-miR-6864-5p	113178
hsa-miR-7106-5p	113178
hsa-miR-654-5p	51341
hsa-miR-541-3p	51341
hsa-miR-190a-3p	51341
hsa-miR-5011-5p	51341
hsa-let-7f-2-3p	51341
hsa-miR-1185-2-3p	51341
hsa-miR-1185-1-3p	51341
hsa-miR-4668-3p	51341
hsa-miR-1976	6510
hsa-miR-619-5p	6510
hsa-miR-3135b	6510
hsa-miR-30a-5p	9422
hsa-miR-30c-5p	9422
hsa-miR-30d-5p	9422
hsa-miR-30b-5p	9422
hsa-miR-30e-5p	9422
hsa-miR-190a-3p	8570
hsa-miR-5011-5p	8570
hsa-miR-3175	8570
hsa-let-7a-5p	6789
hsa-let-7b-5p	6789
hsa-let-7c-5p	6789
hsa-let-7d-5p	6789
hsa-let-7e-5p	6789
hsa-let-7f-5p	6789
hsa-miR-98-5p	6789
hsa-let-7g-5p	6789
hsa-let-7i-5p	6789
hsa-miR-202-3p	6789
hsa-miR-3185	6789
hsa-miR-4428	6789
hsa-miR-4458	6789
hsa-miR-4500	6789
hsa-miR-219a-1-3p	8202
hsa-miR-571	8202
hsa-miR-758-3p	8202
hsa-miR-1252-3p	8202
hsa-miR-5587-5p	10018
hsa-miR-513a-3p	1385
hsa-miR-513c-3p	1385
hsa-miR-3606-3p	1385
hsa-miR-520g-3p	23112
hsa-miR-520h	23112
hsa-miR-548at-5p	23112
hsa-miR-4258	4144
hsa-miR-138-2-3p	4154
hsa-let-7a-5p	201626
hsa-let-7c-5p	201626
hsa-let-7d-5p	201626
hsa-let-7e-5p	201626
hsa-let-7f-5p	201626
hsa-miR-98-5p	201626
hsa-let-7g-5p	201626
hsa-let-7i-5p	201626
hsa-miR-379-5p	201626
hsa-miR-3927-3p	201626
hsa-miR-4451	201626
hsa-miR-4458	201626
hsa-miR-4500	201626
hsa-miR-3529-5p	201626
hsa-miR-6831-5p	201626
hsa-miR-4672	134266
hsa-miR-17-5p	134266
hsa-miR-20a-5p	134266
hsa-miR-93-5p	134266
hsa-miR-106b-5p	134266
hsa-miR-20b-5p	134266
hsa-miR-519d-3p	134266
hsa-miR-3606-5p	285636
hsa-miR-548e-5p	285636
hsa-miR-4426	3842
hsa-miR-4647	3842
hsa-miR-4662b	3842
hsa-miR-3123	1871
hsa-miR-3128	1871
hsa-miR-3925-5p	1871
hsa-miR-6885-3p	6659
hsa-miR-185-3p	3159
hsa-miR-4675	3159
hsa-miR-4741	3159
hsa-miR-6805-5p	3159
hsa-miR-6846-5p	3159
hsa-miR-6848-5p	3159
hsa-miR-423-3p	7422
hsa-miR-3127-3p	64599
hsa-miR-6756-3p	64599
hsa-miR-6826-3p	64599
hsa-miR-3941	1021
hsa-miR-8485	1021
hsa-miR-147a	1021
hsa-miR-130a-3p	8323
hsa-miR-301a-3p	8323
hsa-miR-130b-3p	8323
hsa-miR-454-3p	8323
hsa-miR-301b-3p	8323
hsa-miR-3180-5p	8323
hsa-miR-4295	8323
hsa-miR-3666	8323
hsa-miR-7154-5p	8323
hsa-miR-3611	389677
hsa-miR-25-3p	84726
hsa-miR-32-5p	84726
hsa-miR-363-3p	84726
hsa-miR-367-3p	84726
hsa-miR-500a-3p	84726
hsa-miR-3153	84726
hsa-miR-6077	84726
hsa-miR-6733-5p	84726
hsa-miR-6739-5p	84726
hsa-miR-6804-3p	84726
hsa-miR-541-5p	331
hsa-miR-3159	331
hsa-miR-30c-2-3p	331
hsa-miR-30b-3p	331
hsa-miR-30c-1-3p	331
hsa-miR-3689a-3p	331
hsa-miR-3689b-3p	331
hsa-miR-3689c	331
hsa-miR-2392	331
hsa-miR-6779-5p	331
hsa-miR-6780a-5p	331
hsa-miR-6788-5p	331
hsa-miR-1273h-5p	331
hsa-miR-33a-5p	331
hsa-miR-33b-5p	331
hsa-miR-106a-3p	80311
hsa-miR-19a-3p	6319
hsa-miR-19b-3p	6319
hsa-miR-544a	6319
hsa-miR-1321	6319
hsa-miR-4426	6319
hsa-miR-4647	6319
hsa-miR-4662b	6319
hsa-miR-4739	6319
hsa-miR-4756-5p	6319
hsa-miR-6760-5p	6319
hsa-miR-212-5p	9644
hsa-miR-377-3p	9644
hsa-miR-8485	9644
hsa-miR-216a-3p	8036
hsa-miR-218-5p	8036
hsa-miR-128-3p	8036
hsa-miR-4302	8036
hsa-miR-4291	8036
hsa-miR-3611	8036
hsa-miR-3681-3p	8036
hsa-miR-7843-3p	8036
hsa-miR-141-3p	221079
hsa-miR-200a-3p	221079
hsa-miR-548f-5p	221079
hsa-miR-548g-5p	221079
hsa-miR-548x-5p	221079
hsa-miR-548aj-5p	221079
hsa-miR-17-5p	10628
hsa-miR-20a-5p	10628
hsa-miR-93-5p	10628
hsa-miR-106a-5p	10628
hsa-miR-148a-3p	10628
hsa-miR-204-5p	10628
hsa-miR-211-5p	10628
hsa-miR-130a-3p	10628
hsa-miR-135a-5p	10628
hsa-miR-152-3p	10628
hsa-miR-186-3p	10628
hsa-miR-106b-5p	10628
hsa-miR-302a-3p	10628
hsa-miR-34c-5p	10628
hsa-miR-301a-3p	10628
hsa-miR-130b-3p	10628
hsa-miR-302b-3p	10628
hsa-miR-302c-3p	10628
hsa-miR-302d-3p	10628
hsa-miR-135b-5p	10628
hsa-miR-20b-5p	10628
hsa-miR-449a	10628
hsa-miR-520a-3p	10628
hsa-miR-526b-3p	10628
hsa-miR-520c-3p	10628
hsa-miR-519d-5p	10628
hsa-miR-519d-3p	10628
hsa-miR-520d-3p	10628
hsa-miR-520g-3p	10628
hsa-miR-520h	10628
hsa-miR-499a-3p	10628
hsa-miR-561-3p	10628
hsa-miR-548b-3p	10628
hsa-miR-588	10628
hsa-miR-623	10628
hsa-miR-449b-5p	10628
hsa-miR-454-3p	10628
hsa-miR-889-5p	10628
hsa-miR-873-5p	10628
hsa-miR-301b-3p	10628
hsa-miR-302e	10628
hsa-miR-2116-3p	10628
hsa-miR-3119	10628
hsa-miR-548t-3p	10628
hsa-miR-4295	10628
hsa-miR-3666	10628
hsa-miR-548aa	10628
hsa-miR-4446-5p	10628
hsa-miR-4639-5p	10628
hsa-miR-4701-5p	10628
hsa-miR-4709-3p	10628
hsa-miR-4755-5p	10628
hsa-miR-499b-3p	10628
hsa-miR-5006-3p	10628
hsa-miR-548ap-3p	10628
hsa-miR-5196-3p	10628
hsa-miR-548au-3p	10628
hsa-miR-6721-5p	10628
hsa-miR-6832-3p	10628
hsa-miR-6516-5p	10628
hsa-miR-8060	10628
hsa-miR-8083	10628
hsa-miR-4684-5p	1408
hsa-miR-6734-3p	1408
hsa-miR-32-5p	23248
hsa-miR-92a-3p	23248
hsa-miR-92b-3p	23248
hsa-miR-130a-3p	25778
hsa-miR-301a-3p	25778
hsa-miR-454-3p	25778
hsa-miR-301b-3p	25778
hsa-miR-4295	25778
hsa-miR-3666	25778
hsa-miR-6504-3p	25778
hsa-miR-8080	25778
hsa-miR-583	55432
hsa-miR-655-3p	55432
hsa-miR-374c-5p	55432
hsa-miR-27a-3p	65125
hsa-miR-27b-3p	65125
hsa-miR-155-5p	65125
hsa-miR-548a-3p	65125
hsa-miR-606	65125
hsa-miR-548e-3p	65125
hsa-miR-548f-3p	65125
hsa-miR-302f	65125
hsa-miR-4639-5p	65125
hsa-miR-4775	65125
hsa-miR-548ar-3p	65125
hsa-miR-548az-3p	65125
hsa-miR-19a-3p	65125
hsa-miR-19b-3p	65125
hsa-miR-520g-3p	6497
hsa-miR-520h	6497
hsa-miR-584-3p	6497
hsa-miR-548d-3p	6497
hsa-miR-653-3p	6497
hsa-miR-548h-3p	6497
hsa-miR-2110	6497
hsa-miR-3138	6497
hsa-miR-3154	6497
hsa-miR-4311	6497
hsa-miR-4271	6497
hsa-miR-4277	6497
hsa-miR-548z	6497
hsa-miR-548ac	6497
hsa-miR-4667-5p	6497
hsa-miR-4700-5p	6497
hsa-miR-4725-3p	6497
hsa-miR-4747-5p	6497
hsa-miR-5196-5p	6497
hsa-miR-548at-3p	6497
hsa-miR-548ay-3p	6497
hsa-miR-6770-5p	6497
hsa-miR-6780b-5p	6497
hsa-miR-8089	6497
hsa-miR-9500	6497
hsa-miR-548bb-3p	6497
hsa-miR-369-3p	6497
hsa-miR-374a-5p	6497
hsa-miR-655-3p	6497
hsa-miR-374c-5p	6497
hsa-miR-15a-5p	6497
hsa-miR-16-5p	6497
hsa-miR-15b-5p	6497
hsa-miR-424-5p	6497
hsa-miR-497-5p	6497
hsa-miR-503-5p	6497
hsa-miR-564	6497
hsa-miR-627-3p	6497
hsa-miR-374b-3p	6497
hsa-miR-1909-3p	6497
hsa-miR-3151-5p	6497
hsa-miR-3180-3p	6497
hsa-miR-3196	6497
hsa-miR-3180	6497
hsa-miR-4524a-5p	6497
hsa-miR-4524b-5p	6497
hsa-miR-6722-3p	6497
hsa-miR-6796-3p	6497
hsa-miR-6816-5p	6497
hsa-miR-6838-5p	6497
hsa-miR-744-3p	894
hsa-miR-98-5p	894
hsa-miR-130a-3p	894
hsa-miR-130b-3p	894
hsa-miR-378a-5p	894
hsa-miR-340-3p	894
hsa-miR-454-3p	894
hsa-miR-765	894
hsa-miR-301b-3p	894
hsa-miR-1249-5p	894
hsa-miR-1252-5p	894
hsa-miR-4295	894
hsa-miR-4303	894
hsa-miR-3666	894
hsa-miR-4434	894
hsa-miR-4510	894
hsa-miR-4516	894
hsa-miR-4668-5p	894
hsa-miR-4779	894
hsa-miR-5703	894
hsa-miR-1199-5p	894
hsa-miR-6127	894
hsa-miR-6129	894
hsa-miR-6130	894
hsa-miR-6133	894
hsa-miR-6505-5p	894
hsa-miR-6751-3p	894
hsa-miR-6760-5p	894
hsa-miR-6765-3p	894
hsa-miR-6770-5p	894
hsa-miR-6797-5p	894
hsa-miR-6827-3p	894
hsa-miR-6828-5p	894
hsa-miR-6847-5p	894
hsa-miR-6878-5p	894
hsa-miR-26a-1-3p	10472
hsa-miR-190a-3p	10472
hsa-miR-3924	10472
hsa-miR-548g-3p	3192
hsa-miR-548av-3p	3192
hsa-miR-155-5p	6667
hsa-miR-4530	6667
hsa-miR-6734-5p	6667
hsa-miR-4802-5p	5869
hsa-miR-7160-5p	5869
hsa-miR-374a-5p	5869
hsa-miR-3609	5869
hsa-miR-548ah-5p	5869
hsa-miR-185-3p	5869
hsa-miR-3924	5869
hsa-miR-4656	5869
hsa-miR-26a-5p	23633
hsa-miR-26b-5p	23633
hsa-miR-4522	84056
hsa-miR-362-3p	11215
hsa-miR-329-3p	11215
hsa-miR-8485	11215
hsa-miR-19a-3p	26523
hsa-miR-20b-5p	26523
hsa-miR-519d-3p	26523
hsa-miR-548n	55038
hsa-miR-19a-3p	91408
hsa-miR-19b-3p	91408
hsa-miR-30b-3p	91408
hsa-miR-130a-3p	91408
hsa-miR-301a-3p	91408
hsa-miR-130b-3p	91408
hsa-miR-519c-3p	91408
hsa-miR-519b-3p	91408
hsa-miR-519a-3p	91408
hsa-miR-551b-5p	91408
hsa-miR-1468-3p	91408
hsa-miR-454-3p	91408
hsa-miR-766-5p	91408
hsa-miR-301b-3p	91408
hsa-miR-548f-5p	91408
hsa-miR-548g-5p	91408
hsa-miR-3192-5p	91408
hsa-miR-548x-5p	91408
hsa-miR-4295	91408
hsa-miR-3613-3p	91408
hsa-miR-3666	91408
hsa-miR-3689a-3p	91408
hsa-miR-3689b-3p	91408
hsa-miR-548aj-5p	91408
hsa-miR-3689c	91408
hsa-miR-1343-3p	91408
hsa-miR-4698	91408
hsa-miR-548aw	91408
hsa-miR-6779-5p	91408
hsa-miR-6780a-5p	91408
hsa-miR-6783-3p	91408
hsa-miR-7106-5p	91408
hsa-miR-1273h-5p	91408
hsa-miR-8063	91408
hsa-miR-19a-3p	51621
hsa-miR-19b-3p	51621
hsa-miR-15a-5p	161742
hsa-miR-7-1-3p	161742
hsa-miR-7-2-3p	161742
hsa-miR-15b-5p	161742
hsa-miR-140-5p	161742
hsa-miR-195-5p	161742
hsa-miR-424-5p	161742
hsa-miR-497-5p	161742
hsa-miR-520g-3p	161742
hsa-miR-520h	161742
hsa-miR-545-3p	161742
hsa-miR-374b-3p	161742
hsa-miR-4524a-5p	161742
hsa-miR-4668-3p	161742
hsa-miR-4796-3p	161742
hsa-miR-4524b-5p	161742
hsa-miR-6838-5p	161742
hsa-miR-8063	161742
hsa-miR-211-3p	79094
hsa-miR-940	79094
hsa-miR-1207-5p	79094
hsa-miR-1324	79094
hsa-miR-3166	79094
hsa-miR-3199	79094
hsa-miR-4251	79094
hsa-miR-4514	79094
hsa-miR-4692	79094
hsa-miR-4722-5p	79094
hsa-miR-4763-3p	79094
hsa-miR-4524b-3p	79094
hsa-miR-6165	79094
hsa-miR-6733-3p	79094
hsa-miR-6808-5p	79094
hsa-miR-6857-3p	79094
hsa-miR-6868-5p	79094
hsa-miR-6893-5p	79094
hsa-miR-8052	79094
hsa-miR-3133	11057
hsa-miR-19a-3p	23049
hsa-miR-19b-3p	23049
hsa-miR-3184-3p	23049
hsa-miR-6890-3p	23049
hsa-miR-4709-5p	23049
hsa-miR-15a-5p	84516
hsa-miR-16-5p	84516
hsa-miR-34a-5p	84516
hsa-miR-15b-5p	84516
hsa-miR-195-5p	84516
hsa-miR-34c-5p	84516
hsa-miR-424-5p	84516
hsa-miR-449a	84516
hsa-miR-497-5p	84516
hsa-miR-503-5p	84516
hsa-miR-612	84516
hsa-miR-449b-5p	84516
hsa-miR-320b	84516
hsa-miR-320c	84516
hsa-miR-374b-3p	84516
hsa-miR-922	84516
hsa-miR-1285-3p	84516
hsa-miR-1257	84516
hsa-miR-320d	84516
hsa-miR-3152-3p	84516
hsa-miR-3187-5p	84516
hsa-miR-320e	84516
hsa-miR-4429	84516
