ncID	tarID
NONHSAG018537	Q9UKA9
NONHSAG018537	F8WD15
NONHSAG018537	B3FTN5
NONHSAG018395	Q9C0J8
NONHSAG018395	F8WD15
NONHSAG018395	H3BRT3
NONHSAG018395	Q8TB72
NONHSAG018395	Q96PU8
NONHSAG018395	K7EKN9
NONHSAG018395	B3FTN5
NONHSAG010986	Q9C0J8
NONHSAG022220	Q9C0J8
NONHSAG035106	Q9C0J8
NONHSAG017635	Q9C0J8
NONHSAG051118	Q9C0J8
NONHSAG051118	F8WD15
NONHSAG011905	P55265
NONHSAG011905	Q8CJG0
NONHSAG011905	Q9C0J8
NONHSAG010726	Q9C0J8
NONHSAG016733	Q9C0J8
NONHSAG016733	F8WD15
NONHSAG016733	Q8TB72
NONHSAG016733	B3FTN5
NONHSAG015112	P14866
NONHSAG015112	Q9C0J8
NONHSAG004855	Q9C0J8
NONHSAG016100	Q9C0J8
NONHSAG016100	F8WD15
NONHSAG016100	Q8TB72
NONHSAG052055	Q9C0J8
NONHSAG053631	Q9C0J8
NONHSAG016674	Q9C0J8
NONHSAG002859	Q9C0J8
NONHSAG016906	Q9C0J8
NONHSAG016906	F8WD15
NONHSAG016906	B3FTN5
NONHSAG016904	Q9C0J8
NONHSAG011351	Q6ZN17
NONHSAG011351	Q9C0J8
NONHSAG011351	F8WD15
NONHSAG011351	B3FTN5
NONHSAG011627	F8WD15
NONHSAG011627	B3FTN5
NONHSAG022142	Q9C0J8
NONHSAG015904	Q9C0J8
NONHSAG015904	F8WD15
NONHSAG015904	B3FTN5
NONHSAG016601	Q9C0J8
NONHSAG018669	Q9C0J8
NONHSAG010728	Q9C0J8
NONHSAG024224	Q9C0J8
NONHSAG009520	Q9C0J8
NONHSAG009520	F8WD15
NONHSAG041178	Q9C0J8
NONHSAG008507	Q9C0J8
NONHSAG016894	Q9C0J8
NONHSAG016897	Q9C0J8
NONHSAG051137	Q9C0J8
NONHSAG018333	Q9C0J8
NONHSAG023216	Q9C0J8
NONHSAG004027	Q9C0J8
NONHSAG022857	P14866
NONHSAG022857	Q9C0J8
NONHSAG022856	Q9C0J8
NONHSAG009768	Q6ZN17
NONHSAG009768	Q9C0J8
NONHSAG023418	Q9C0J8
NONHSAG018523	F8WD15
NONHSAG018523	B3FTN5
NONHSAG018530	Q9C0J8
NONHSAG008595	Q9C0J8
NONHSAG010501	P55265
NONHSAG010501	Q9C0J8
NONHSAG023376	Q9C0J8
NONHSAG011894	Q9C0J8
NONHSAG017233	Q9C0J8
NONHSAG017759	Q9C0J8
NONHSAG042319	Q9C0J8
NONHSAG042319	F8WD15
NONHSAG008966	Q9C0J8
NONHSAG008966	F8WD15
NONHSAG000920	P14866
NONHSAG000920	Q9C0J8
NONHSAG009403	Q9C0J8
NONHSAG009403	F8WD15
NONHSAG009403	B3FTN5
NONHSAG036175	Q9C0J8
NONHSAG008728	F8WD15
NONHSAG008728	B3FTN5
NONHSAG008349	Q9C0J8
NONHSAG008349	F8WD15
NONHSAG018594	F8WD15
NONHSAG039398	Q9C0J8
NONHSAG008444	Q9C0J8
NONHSAG016021	Q9C0J8
NONHSAG016021	Q9UKA9
NONHSAG016021	B3FTN5
NONHSAG016018	Q9C0J8
NONHSAG001369	Q9C0J8
NONHSAG001467	Q9C0J8
NONHSAG042306	Q9C0J8
NONHSAG053014	Q9C0J8
NONHSAG022854	Q9C0J8
NONHSAG032247	Q6ZN17
NONHSAG032247	Q9C0J8
NONHSAG034916	Q9C0J8
NONHSAG009514	Q9C0J8
NONHSAG015489	Q9C0J8
NONHSAG002393	F8WD15
NONHSAG002393	Q8TB72
NONHSAG002393	B3FTN5
NONHSAG015220	Q9C0J8
NONHSAG011364	P14866
NONHSAG011364	P55265
NONHSAG011364	Q9C0J8
NONHSAG011364	Q9UKA9
NONHSAG011364	F8WD15
NONHSAG011870	Q9C0J8
NONHSAG011870	Q96PU8
NONHSAG031790	Q9C0J8
NONHSAG054394	Q9C0J8
NONHSAG015375	Q9C0J8
NONHSAG034213	Q9C0J8
NONHSAG035049	Q9C0J8
NONHSAG035049	F8WD15
NONHSAG000742	Q9C0J8
NONHSAG000742	F8WD15
NONHSAG000742	B3FTN5
NONHSAG023086	Q9C0J8
NONHSAG023111	Q9C0J8
NONHSAG023111	F8WD15
NONHSAG023111	B3FTN5
NONHSAG000506	Q9C0J8
NONHSAG000536	Q9C0J8
NONHSAG034006	Q9C0J8
NONHSAG034006	Q93062
NONHSAG033692	Q9C0J8
NONHSAG031674	Q9C0J8
NONHSAG033940	Q9C0J8
NONHSAG033940	B3FTN5
NONHSAG011125	P14866
NONHSAG011125	Q9C0J8
NONHSAG000357	Q9C0J8
NONHSAG001459	Q9C0J8
NONHSAG002048	Q9C0J8
NONHSAG002048	F8WD15
NONHSAG002048	B3FTN5
NONHSAG001039	Q9C0J8
NONHSAG002205	Q9C0J8
NONHSAG002205	F8WD15
NONHSAG002205	B3FTN5
NONHSAG031645	Q9C0J8
NONHSAG031645	F8WD15
NONHSAG031645	B3FTN5
NONHSAG032115	Q9C0J8
NONHSAG000967	Q9C0J8
NONHSAG004564	Q9C0J8
NONHSAG004564	F8WD15
NONHSAG010200	Q9C0J8
NONHSAG001999	Q9C0J8
NONHSAG033899	Q9C0J8
NONHSAG034027	Q9C0J8
NONHSAG034027	F8WD15
NONHSAG034027	B3FTN5
NONHSAG055329	Q9C0J8
NONHSAG031415	Q8CJG0
NONHSAG031415	Q9C0J8
NONHSAG031833	Q9C0J8
NONHSAG048506	Q9C0J8
NONHSAG000091	P55265
NONHSAG000091	Q9C0J8
NONHSAG000091	B3FTN5
NONHSAG032018	Q9C0J8
NONHSAG010319	Q9C0J8
NONHSAG004581	Q9C0J8
NONHSAG004583	F8WD15
NONHSAG004583	B3FTN5
NONHSAG055124	Q9C0J8
NONHSAG033691	Q8TB72
NONHSAG033691	F8WD15
NONHSAG033691	P35637
NONHSAG033691	B0QYK0
NONHSAG033691	Q07955
NONHSAG033691	A0A087WZM1
NONHSAG033691	E7ETC0
NONHSAG033691	Q8NDV7
NONHSAG033691	P22626
NONHSAG033691	L8ECD2
NONHSAG033691	Q8CJG0
NONHSAG033691	Q9UL18
NONHSAG033691	B3FTN5
NONHSAG053892	P31483
NONHSAG053892	P35637
NONHSAG053892	B0QYK0
NONHSAG053892	A0A087WZM1
NONHSAG053892	E7ETC0
NONHSAG053892	Q8TB72
NONHSAG053892	F8WD15
NONHSAG053892	Q8NDV7
NONHSAG053892	Q96PU8
NONHSAG053892	P22626
NONHSAG053892	L8ECD2
NONHSAG053892	Q9UL18
NONHSAG053892	B3FTN5
NONHSAG002048	P35637
NONHSAG005455	P35637
NONHSAG005548	Q8TB72
NONHSAG005548	F8WD15
NONHSAG005548	P35637
NONHSAG005548	Q07955
NONHSAG005548	E7ETC0
NONHSAG005548	L8ECD2
NONHSAG005548	Q8CJG0
NONHSAG005548	Q9UL18
NONHSAG005548	B3FTN5
NONHSAG007695	P35637
NONHSAG007695	Q9UL18
NONHSAG008552	F8WD15
NONHSAG008552	P31483
NONHSAG008552	P35637
NONHSAG008552	Q07955
NONHSAG008552	A0A087WZM1
NONHSAG008552	E7ETC0
NONHSAG008552	Q8NDV7
NONHSAG008552	Q96PU8
NONHSAG008552	P22626
NONHSAG008552	L8ECD2
NONHSAG008552	Q8CJG0
NONHSAG008552	Q9UL18
NONHSAG008552	B3FTN5
NONHSAG008670	P31483
NONHSAG008670	E7ETC0
NONHSAG008670	Q8NDV7
NONHSAG008670	Q9UL18
NONHSAG010307	P35637
NONHSAG010307	A0A087WZM1
NONHSAG010307	E7ETC0
NONHSAG012566	Q9C0J8
NONHSAG012566	Q8TB72
NONHSAG012566	F8WD15
NONHSAG012566	P35637
NONHSAG012566	B0QYK0
NONHSAG012566	E7ETC0
NONHSAG012566	Q8NDV7
NONHSAG012566	L8ECD2
NONHSAG012566	B3FTN5
NONHSAG029906	L8ECD2
NONHSAG029906	Q8CJG0
NONHSAG029906	Q9UL18
NONHSAG018392	P35637
NONHSAG023258	F8WD15
NONHSAG023258	P31483
NONHSAG023258	P35637
NONHSAG023258	L8ECD2
NONHSAG023258	Q8CJG0
NONHSAG023258	B3FTN5
NONHSAG029952	P35637
NONHSAG029952	E7ETC0
NONHSAG031749	F8WD15
NONHSAG031749	P31483
NONHSAG031749	P35637
NONHSAG031749	Q07955
NONHSAG031749	E7ETC0
NONHSAG031749	L8ECD2
NONHSAG031749	Q8CJG0
NONHSAG031749	Q9UL18
NONHSAG031749	B3FTN5
NONHSAG031750	F8WD15
NONHSAG031750	P35637
NONHSAG031750	L8ECD2
NONHSAG033611	P35637
NONHSAG033611	A0A087WZM1
NONHSAG033611	E7ETC0
NONHSAG034063	P31483
NONHSAG034063	P35637
NONHSAG034063	B0QYK0
NONHSAG034063	A0A087WZM1
NONHSAG034063	P70372
NONHSAG034063	E7ETC0
NONHSAG037225	P35637
NONHSAG037225	A0A087WZM1
NONHSAG037225	P31483
NONHSAG037225	Q07955
NONHSAG040333	Q9C0J8
NONHSAG040333	P35637
NONHSAG040333	B0QYK0
NONHSAG040333	E7ETC0
NONHSAG040333	P22626
NONHSAG025378	L8ECD2
NONHSAG025378	B3FTN5
NONHSAG048073	P35637
NONHSAG048073	B0QYK0
NONHSAG048073	A0A087WZM1
NONHSAG048073	L8ECD2
NONHSAG048464	F8WD15
NONHSAG048464	P35637
NONHSAG048464	E7ETC0
NONHSAG048464	B0QYK0
NONHSAG048464	A0A087WZM1
NONHSAG048464	Q07955
NONHSAG048464	L8ECD2
NONHSAG048464	B3FTN5
NONHSAG053716	P31483
NONHSAG053716	P35637
NONHSAG053716	P70372
NONHSAG053716	E7ETC0
NONHSAG053716	L8ECD2
NONHSAG053716	Q8CJG0
NONHSAG033480	L8ECD2
NONHSAG050725	P35637
NONHSAG050725	E7ETC0
NONHSAG050725	L8ECD2
NONHSAG050725	Q9UL18
NONHSAG007695	F8WD15
NONHSAG007695	L8ECD2
NONHSAG007695	B3FTN5
NONHSAG002048	L8ECD2
NONHSAG013569	F8WD15
NONHSAG013569	B0QYK0
NONHSAG013569	P70372
NONHSAG013569	L8ECD2
NONHSAG013569	Q9UL18
NONHSAG013569	B3FTN5
NONHSAG035305	F8WD15
NONHSAG035305	L8ECD2
NONHSAG037257	Q8TB72
NONHSAG037257	F8WD15
NONHSAG037257	Q07955
NONHSAG037257	E7ETC0
NONHSAG037257	L8ECD2
NONHSAG037257	Q9UL18
NONHSAG037257	B3FTN5
NONHSAG002827	P22626
NONHSAG002827	L8ECD2
NONHSAG052202	F8WD15
NONHSAG052202	L8ECD2
NONHSAG052202	B3FTN5
NONHSAG000835	F8WD15
NONHSAG000835	P31483
NONHSAG000835	P35637
NONHSAG000835	B0QYK0
NONHSAG000835	Q07955
NONHSAG000835	E7ETC0
NONHSAG000835	L8ECD2
NONHSAG000835	Q8CJG0
NONHSAG000835	Q9UL18
NONHSAG000835	B3FTN5
NONHSAG015097	B0QYK0
NONHSAG015097	Q07955
NONHSAG015097	L8ECD2
NONHSAG034973	B3FTN5
NONHSAG055315	E7ETC0
NONHSAG055315	Q8CJG0
NONHSAG055315	B3FTN5
NONHSAG047260	E7ETC0
NONHSAG047260	B3FTN5
NONHSAG005321	L8ECD2
NONHSAG005321	B3FTN5
NONHSAG025378	F8WD15
NONHSAG025378	E7ETC0
NONHSAG029956	B3FTN5
NONHSAG000835	A0A087WZM1
NONHSAG002048	P31483
NONHSAG002048	P70372
NONHSAG002048	Q8CJG0
NONHSAG033611	F8WD15
NONHSAG017417	F8WD15
NONHSAG017417	P70372
NONHSAG017417	Q8CJG0
NONHSAG033480	F8WD15
NONHSAG007695	E7ETC0
NONHSAG007695	Q8NDV7
NONHSAG024350	F8WD15
NONHSAG041023	F8WD15
NONHSAG041023	A0A087WZM1
NONHSAG005499	F8WD15
NONHSAG005499	E7ETC0
NONHSAG005499	Q8CJG0
NONHSAG033611	Q9UL18
NONHSAG010366	E7ETC0
NONHSAG010319	Q8TB72
NONHSAG032157	Q96PU8
NONHSAG008358	A0A087WZM1
NONHSAG009372	P35637
NONHSAG009372	B0QYK0
NONHSAG009372	A0A087WZM1
NONHSAG009372	E7ETC0
NONHSAG017635	A0A087WZM1
NONHSAG022655	A0A087WZM1
NONHSAG023258	A0A087WZM1
NONHSAG027686	A0A087WZM1
NONHSAG031060	A0A087WZM1
NONHSAG031452	A0A087WZM1
NONHSAG031749	A0A087WZM1
NONHSAG031750	A0A087WZM1
NONHSAG034935	A0A087WZM1
NONHSAG047182	A0A087WZM1
NONHSAG053417	A0A087WZM1
NONHSAG053417	P70372
NONHSAG053417	E7ETC0
NONHSAG033183	P70372
NONHSAG040784	B0QYK0
NONHSAG000626	E7ETC0
NONHSAG000626	Q8CJG0
NONHSAG015097	P31483
NONHSAG015097	E7ETC0
NONHSAG051196	E7ETC0
NONHSAG033348	E7ETC0
NONHSAG034006	P31483
NONHSAG052202	Q8CJG0
NONHSAG054779	P70372
NONHSAG053515	P70372
NONHSAG012555	Q07955
NONHSAG012555	P70372
NONHSAG012555	E7ETC0
NONHSAG012608	Q07955
NONHSAG012608	P70372
NONHSAG012608	E7ETC0
NONHSAG018669	E7ETC0
NONHSAG024799	E7ETC0
NONHSAG026053	E7ETC0
NONHSAG030333	E7ETC0
NONHSAG003074	Q07955
NONHSAG013569	P35637
NONHSAG013569	Q07955
NONHSAG023086	Q07955
NONHSAG028093	Q07955
NONHSAG028195	Q07955
NONHSAG033480	Q07955
NONHSAG034421	Q07955
NONHSAG039335	Q07955
NONHSAG048039	Q07955
NONHSAG055315	Q07955
NONHSAG055315	P22626
NONHSAG012555	Q8CJG0
NONHSAG018293	P70372
NONHSAG018293	Q8CJG0
NONHSAG023237	P70372
NONHSAG034336	P70372
NONHSAG002576	L8ECD2
NONHSAG037936	P70372
NONHSAG048505	P14866
NONHSAG048505	Q9C0J8
NONHSAG053814	Q9C0J8
NONHSAG040483	Q9C0J8
NONHSAG029711	Q9C0J8
NONHSAG038091	Q9C0J8
NONHSAG029518	Q9C0J8
NONHSAG010820	Q9C0J8
NONHSAG047507	Q9C0J8
NONHSAG008404	Q9C0J8
NONHSAG035896	Q9C0J8
NONHSAG011658	Q9C0J8
NONHSAG012614	Q9C0J8
NONHSAG025379	Q9C0J8
NONHSAG015893	Q9C0J8
NONHSAG036412	Q9C0J8
NONHSAG004598	Q9C0J8
NONHSAG002096	Q9C0J8
NONHSAG047851	Q9C0J8
NONHSAG037420	Q9C0J8
NONHSAG013401	Q9C0J8
NONHSAG042357	Q9C0J8
NONHSAG007631	P55265
NONHSAG007631	Q9C0J8
NONHSAG010307	Q9C0J8
NONHSAG010307	F8WD15
NONHSAG010307	B3FTN5
NONHSAG009372	Q9C0J8
NONHSAG009372	F8WD15
NONHSAG009372	B3FTN5
NONHSAG009372	Q5T481
NONHSAG036624	Q9C0J8
NONHSAG035118	Q9C0J8
NONHSAG034057	F8WD15
NONHSAG034057	B3FTN5
NONHSAG055187	Q9C0J8
NONHSAG055187	F8WD15
NONHSAG055187	B3FTN5
NONHSAG035111	P14866
NONHSAG035111	P55265
NONHSAG035111	Q9C0J8
NONHSAG008552	Q9C0J8
NONHSAG008552	Q9UKA9
NONHSAG008552	Q8TB72
NONHSAG008552	K7EKN9
NONHSAG008552	A0A024R1T4
NONHSAG008552	Q93062
NONHSAG008552	Q5T481
NONHSAG031750	P55265
NONHSAG031750	Q9C0J8
NONHSAG031750	Q93062
NONHSAG031750	Q86V81
NONHSAG031749	P55265
NONHSAG031749	Q9C0J8
NONHSAG000835	P14866
NONHSAG000835	Q9C0J8
NONHSAG000835	Q9UKA9
NONHSAG000835	Q5T481
NONHSAG000835	P38432
NONHSAG018293	Q9C0J8
NONHSAG018293	B3FTN5
NONHSAG036783	P55265
NONHSAG036783	Q9C0J8
NONHSAG036783	Q5T481
NONHSAG021309	P55265
NONHSAG021309	Q9C0J8
NONHSAG021309	F8WD15
NONHSAG007810	Q9C0J8
NONHSAG048354	P14866
NONHSAG048354	Q9C0J8
NONHSAG013195	Q9C0J8
NONHSAG041236	P55265
NONHSAG041236	Q9C0J8
NONHSAG037408	P55265
NONHSAG037408	Q9C0J8
NONHSAG008841	P55265
NONHSAG008841	Q9C0J8
NONHSAG036615	P55265
NONHSAG036615	Q9C0J8
NONHSAG033348	Q9C0J8
NONHSAG033348	Q5T481
NONHSAG055628	Q9C0J8
NONHSAG022872	Q9C0J8
NONHSAG054779	Q9C0J8
NONHSAG033611	P55265
NONHSAG033611	Q9C0J8
NONHSAG033611	Q93062
NONHSAG033611	Q5T481
NONHSAG029956	Q9C0J8
NONHSAG033691	Q9C0J8
NONHSAG033691	A0A024R1T4
NONHSAG033691	Q93062
NONHSAG033691	A0AV96
NONHSAG033691	Q5T481
NONHSAG000498	P38432
NONHSAG017417	Q9C0J8
NONHSAG005321	Q9C0J8
NONHSAG040784	P55265
NONHSAG040784	Q9C0J8
NONHSAG005548	Q9C0J8
NONHSAG005548	Q5T481
NONHSAG029467	Q9C0J8
NONHSAG029467	F8WD15
NONHSAG029467	Q5T481
NONHSAG001017	Q9C0J8
NONHSAG001017	F8WD15
NONHSAG001017	B3FTN5
NONHSAG018392	Q9C0J8
NONHSAG034592	Q9C0J8
NONHSAG037195	P14866
NONHSAG037195	Q9C0J8
NONHSAG037195	F8WD15
NONHSAG037195	Q93062
NONHSAG037195	Q5T481
NONHSAG024853	Q9C0J8
NONHSAG033624	P14866
NONHSAG033624	P55265
NONHSAG033624	Q9C0J8
NONHSAG006265	P31943
NONHSAG007695	P31943
NONHSAG008670	P31943
NONHSAG011269	P31943
NONHSAG012555	P31943
NONHSAG013183	P31943
NONHSAG016884	P31943
NONHSAG017635	P31943
NONHSAG018392	P31943
NONHSAG018624	P31943
NONHSAG022078	P31943
NONHSAG025094	P31943
NONHSAG025992	P31943
NONHSAG026053	P31943
NONHSAG026230	P31943
NONHSAG026274	P31943
NONHSAG026310	P31943
NONHSAG028093	P31943
NONHSAG031645	P31943
NONHSAG031749	P31943
NONHSAG032157	P31943
NONHSAG033480	P31943
NONHSAG033691	P31943
NONHSAG034063	P31943
NONHSAG037225	P31943
NONHSAG040784	P31943
NONHSAG041023	P31943
NONHSAG048354	P31943
NONHSAG048464	P31943
NONHSAG052202	P31943
NONHSAG053892	P31943
NONHSAG054208	P31943
NONHSAG054779	P31943
NONHSAG000536	Q00839
NONHSAG000835	Q00839
NONHSAG004027	Q00839
NONHSAG008552	Q00839
NONHSAG017683	Q00839
NONHSAG017679	Q00839
NONHSAG021329	Q00839
NONHSAG030057	Q00839
NONHSAG031749	Q00839
NONHSAG034336	Q00839
NONHSAG036175	Q00839
NONHSAG036415	Q00839
NONHSAG040333	Q00839
NONHSAG040368	Q00839
NONHSAG040408	Q00839
NONHSAG047260	Q00839
NONHSAG053892	Q00839
NONHSAG000835	P09651
NONHSAG000967	P09651
NONHSAG001017	P09651
NONHSAG001039	P09651
NONHSAG002048	P09651
NONHSAG002576	P09651
NONHSAG002985	P09651
NONHSAG003938	P09651
NONHSAG004027	P09651
NONHSAG004564	P09651
NONHSAG004581	P09651
NONHSAG004975	P09651
NONHSAG005114	P09651
NONHSAG005321	P09651
NONHSAG005455	P09651
NONHSAG005499	P09651
NONHSAG005614	P09651
NONHSAG007631	P09651
NONHSAG008552	P09651
NONHSAG008921	P09651
NONHSAG009182	P09651
NONHSAG009372	P09651
NONHSAG009520	P09651
NONHSAG010100	P09651
NONHSAG010501	P09651
NONHSAG010735	P09651
NONHSAG011364	P09651
NONHSAG012529	P09651
NONHSAG013183	P09651
NONHSAG013786	P09651
NONHSAG013808	P09651
NONHSAG015097	P09651
NONHSAG015106	P09651
NONHSAG015215	P09651
NONHSAG015220	P09651
NONHSAG015510	P09651
NONHSAG015897	P09651
NONHSAG016603	P09651
NONHSAG016884	P09651
NONHSAG016894	P09651
NONHSAG017635	P09651
NONHSAG017631	P09651
NONHSAG017683	P09651
NONHSAG018624	P09651
NONHSAG021309	P09651
NONHSAG021471	P09651
NONHSAG022078	P09651
NONHSAG022106	P09651
NONHSAG022347	P09651
NONHSAG023321	P09651
NONHSAG025378	P09651
NONHSAG026964	P09651
NONHSAG027321	P09651
NONHSAG028093	P09651
NONHSAG028460	P09651
NONHSAG029628	P09651
NONHSAG029952	P09651
NONHSAG029956	P09651
NONHSAG030057	P09651
NONHSAG030103	P09651
NONHSAG030802	P09651
NONHSAG031415	P09651
NONHSAG031645	P09651
NONHSAG031749	P09651
NONHSAG031750	P09651
NONHSAG032157	P09651
NONHSAG032383	P09651
NONHSAG032604	P09651
NONHSAG032682	P09651
NONHSAG033480	P09651
NONHSAG033624	P09651
NONHSAG033691	P09651
NONHSAG034027	P09651
NONHSAG034063	P09651
NONHSAG034128	P09651
NONHSAG034336	P09651
NONHSAG034341	P09651
NONHSAG034973	P09651
NONHSAG035305	P09651
NONHSAG036175	P09651
NONHSAG037225	P09651
NONHSAG037774	P09651
NONHSAG037900	P09651
NONHSAG037936	P09651
NONHSAG038076	P09651
NONHSAG039335	P09651
NONHSAG040315	P09651
NONHSAG041023	P09651
NONHSAG041178	P09651
NONHSAG041519	P09651
NONHSAG041695	P09651
NONHSAG041844	P09651
NONHSAG042319	P09651
NONHSAG044006	P09651
NONHSAG047097	P09651
NONHSAG047260	P09651
NONHSAG048039	P09651
NONHSAG048073	P09651
NONHSAG048224	P09651
NONHSAG048354	P09651
NONHSAG048464	P09651
NONHSAG050750	P09651
NONHSAG050762	P09651
NONHSAG051736	P09651
NONHSAG052202	P09651
NONHSAG053417	P09651
NONHSAG053631	P09651
NONHSAG053892	P09651
NONHSAG054779	P09651
NONHSAG055315	P09651
NONHSAG055628	P09651
NONHSAG002205	O88569
NONHSAG005114	O88569
NONHSAG006204	O88569
NONHSAG006341	O88569
NONHSAG007333	O88569
NONHSAG007410	O88569
NONHSAG018117	O88569
NONHSAG018624	O88569
NONHSAG021471	O88569
NONHSAG022078	O88569
NONHSAG023185	O88569
NONHSAG026091	O88569
NONHSAG029628	O88569
NONHSAG029952	O88569
NONHSAG032508	O88569
NONHSAG033611	O88569
NONHSAG034935	O88569
NONHSAG037936	O88569
NONHSAG040784	O88569
NONHSAG047244	O88569
NONHSAG053515	O88569
NONHSAG053631	O88569
NONHSAG053892	O88569
NONHSAG054779	O88569
NONHSAG055628	O88569
NONHSAG000835	P52597
NONHSAG004027	P52597
NONHSAG004855	P52597
NONHSAG007631	P52597
NONHSAG008552	P52597
NONHSAG008670	P52597
NONHSAG009372	P52597
NONHSAG009520	P52597
NONHSAG013808	P52597
NONHSAG015106	P52597
NONHSAG015097	P52597
NONHSAG015215	P52597
NONHSAG016021	P52597
NONHSAG016884	P52597
NONHSAG016904	P52597
NONHSAG017635	P52597
NONHSAG017631	P52597
NONHSAG018624	P52597
NONHSAG021347	P52597
NONHSAG022078	P52597
NONHSAG027799	P52597
NONHSAG027882	P52597
NONHSAG027920	P52597
NONHSAG029952	P52597
NONHSAG032018	P52597
NONHSAG032383	P52597
NONHSAG032682	P52597
NONHSAG034063	P52597
NONHSAG034336	P52597
NONHSAG034341	P52597
NONHSAG034916	P52597
NONHSAG035106	P52597
NONHSAG035305	P52597
NONHSAG035838	P52597
NONHSAG036175	P52597
NONHSAG037225	P52597
NONHSAG038076	P52597
NONHSAG040784	P52597
NONHSAG042357	P52597
NONHSAG047002	P52597
NONHSAG047097	P52597
NONHSAG047234	P52597
NONHSAG048464	P52597
NONHSAG048505	P52597
NONHSAG052202	P52597
NONHSAG053631	P52597
NONHSAG053814	P52597
NONHSAG053892	P52597
NONHSAG054779	P52597
NONHSAG055315	P52597
NONHSAG055329	P52597
NONHSAG002576	P52272
NONHSAG003486	P52272
NONHSAG003938	P52272
NONHSAG005499	P52272
NONHSAG006173	P52272
NONHSAG007119	P52272
NONHSAG008552	P52272
NONHSAG008670	P52272
NONHSAG009372	P52272
NONHSAG011627	P52272
NONHSAG012529	P52272
NONHSAG013183	P52272
NONHSAG013786	P52272
NONHSAG015510	P52272
NONHSAG016884	P52272
NONHSAG016894	P52272
NONHSAG017631	P52272
NONHSAG017635	P52272
NONHSAG018624	P52272
NONHSAG021359	P52272
NONHSAG021471	P52272
NONHSAG023185	P52272
NONHSAG023321	P52272
NONHSAG024863	P52272
NONHSAG025051	P52272
NONHSAG029130	P52272
NONHSAG029956	P52272
NONHSAG030802	P52272
NONHSAG031790	P52272
NONHSAG032157	P52272
NONHSAG033480	P52272
NONHSAG034063	P52272
NONHSAG034336	P52272
NONHSAG035305	P52272
NONHSAG037225	P52272
NONHSAG038076	P52272
NONHSAG040333	P52272
NONHSAG041023	P52272
NONHSAG041096	P52272
NONHSAG042306	P52272
NONHSAG047182	P52272
NONHSAG047260	P52272
NONHSAG048039	P52272
NONHSAG048302	P52272
NONHSAG051755	P52272
NONHSAG052202	P52272
NONHSAG053417	P52272
NONHSAG053892	P52272
NONHSAG054432	P52272
NONHSAG054779	P52272
NONHSAG055329	P52272
NONHSAG055628	P52272
NONHSAG003486	Q00839
NONHSAG015097	Q00839
NONHSAG016884	Q00839
NONHSAG027920	Q00839
NONHSAG029130	Q00839
NONHSAG030059	Q00839
NONHSAG034063	Q00839
NONHSAG048073	Q00839
NONHSAG054779	Q00839
NONHSAG007631	Q15910
NONHSAG017635	Q15910
NONHSAG000091	Q8N684
NONHSAG000386	Q8N684
NONHSAG000447	Q8N684
NONHSAG000536	Q8N684
NONHSAG000626	Q8N684
NONHSAG000835	Q8N684
NONHSAG000920	Q8N684
NONHSAG000967	Q8N684
NONHSAG001017	Q8N684
NONHSAG001351	Q8N684
NONHSAG001968	Q8N684
NONHSAG002205	Q8N684
NONHSAG002393	Q8N684
NONHSAG002576	Q8N684
NONHSAG002985	Q8N684
NONHSAG003633	Q8N684
NONHSAG003938	Q8N684
NONHSAG003943	Q8N684
NONHSAG004027	Q8N684
NONHSAG004226	Q8N684
NONHSAG004564	Q8N684
NONHSAG004855	Q8N684
NONHSAG004975	Q8N684
NONHSAG005114	Q8N684
NONHSAG005321	Q8N684
NONHSAG005455	Q8N684
NONHSAG005499	Q8N684
NONHSAG005614	Q8N684
NONHSAG005891	Q8N684
NONHSAG006173	Q8N684
NONHSAG006265	Q8N684
NONHSAG007119	Q8N684
NONHSAG007287	Q8N684
NONHSAG007333	Q8N684
NONHSAG007810	Q8N684
NONHSAG008349	Q8N684
NONHSAG008404	Q8N684
NONHSAG008552	Q8N684
NONHSAG008670	Q8N684
NONHSAG008841	Q8N684
NONHSAG008921	Q8N684
NONHSAG009403	Q8N684
NONHSAG009520	Q8N684
NONHSAG009768	Q8N684
NONHSAG009822	Q8N684
NONHSAG010100	Q8N684
NONHSAG010200	Q8N684
NONHSAG010307	Q8N684
NONHSAG010313	Q8N684
NONHSAG010319	Q8N684
NONHSAG010501	Q8N684
NONHSAG010735	Q8N684
NONHSAG011071	Q8N684
NONHSAG011084	Q8N684
NONHSAG011125	Q8N684
NONHSAG011269	Q8N684
NONHSAG011351	Q8N684
NONHSAG011364	Q8N684
NONHSAG011627	Q8N684
NONHSAG011870	Q8N684
NONHSAG012529	Q8N684
NONHSAG012555	Q8N684
NONHSAG012604	Q8N684
NONHSAG013183	Q8N684
NONHSAG013786	Q8N684
NONHSAG015097	Q8N684
NONHSAG015106	Q8N684
NONHSAG015112	Q8N684
NONHSAG015215	Q8N684
NONHSAG015220	Q8N684
NONHSAG015489	Q8N684
NONHSAG015510	Q8N684
NONHSAG015897	Q8N684
NONHSAG015904	Q8N684
NONHSAG015969	Q8N684
NONHSAG016018	Q8N684
NONHSAG016021	Q8N684
NONHSAG016100	Q8N684
NONHSAG016674	Q8N684
NONHSAG016733	Q8N684
NONHSAG016770	Q8N684
NONHSAG016771	Q8N684
